Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,26.339098917719127,7.704715166265238,circular
1,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,34.043814083984365,7.704715166265238,circular
2,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,41.748529250249604,7.704715166265238,circular
3,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,49.45324441651484,7.704715166265238,circular
4,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,57.15795958278008,7.704715166265238,circular
5,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,64.86267474904531,7.704715166265238,circular
6,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,72.56738991531054,7.704715166265238,circular
7,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,80.27210508157577,7.704715166265238,circular
8,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,87.976820247841,7.704715166265238,circular
9,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,95.68153541410624,7.704715166265238,circular
10,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,103.38625058037147,7.704715166265238,circular
11,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,111.0909657466367,7.704715166265238,circular
12,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,118.79568091290193,7.704715166265238,circular
13,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,126.50039607916716,7.704715166265238,circular
14,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,134.2051112454324,7.704715166265238,circular
15,1100,700,263.789478435001,-85,11.505794098357505,-85,-85,1350,700,141.90982641169762,7.704715166265238,circular
16,1100,700,263.789478435001,19.25639156218217,20.97742610025734,-85,-85,1350,700,149.61454157796285,7.704715166265238,circular
17,1100,700,263.789478435001,22.496022074683278,23.553218972269416,-85,-85,1350,700,157.31925674422808,7.704715166265238,circular
18,1100,700,263.789478435001,24.33271141113945,24.78833704083229,-85,-85,1350,700,165.02397191049332,7.704715166265238,circular
19,1100,700,263.789478435001,25.36180729449956,25.614204328866276,-85,-85,1350,700,172.72868707675855,7.704715166265238,circular
20,1100,700,263.789478435001,25.859665714847075,26.011117049096303,-85,-85,1350,700,180.43340224302378,7.704715166265238,circular
21,1100,700,263.789478435001,26.074956048612798,26.074956048612798,-85,-85,1350,700,188.138117409289,7.704715166265238,circular
22,1100,700,263.789478435001,25.9816463993744,25.859665714847075,-85,-85,1350,700,195.84283257555424,7.704715166265238,circular
23,1100,700,263.789478435001,25.536951728381826,25.263344594616918,-85,-85,1350,700,203.54754774181947,7.704715166265238,circular
24,1100,700,263.789478435001,24.788337040832293,24.1582774269213,-85,-85,1350,700,211.2522629080847,7.704715166265238,circular
25,1100,700,263.789478435001,23.319699537123853,22.496022074683278,-85,-85,1350,700,218.95697807434993,7.704715166265238,circular
26,1100,700,263.789478435001,20.48098321025059,18.474304759512954,-85,-85,1350,700,226.66169324061516,7.704715166265238,circular
27,1100,700,263.789478435001,11.50579409835762,-85,-85,-85,1350,700,234.3664084068804,7.704715166265238,circular
28,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,242.07112357314563,7.704715166265238,circular
29,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,249.77583873941086,7.704715166265238,circular
30,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,257.4805539056761,7.704715166265238,circular
31,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,265.1852690719414,7.704715166265238,circular
32,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,272.88998423820664,7.704715166265238,circular
33,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,280.5946994044719,7.704715166265238,circular
34,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,288.29941457073716,7.704715166265238,circular
35,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,296.0041297370024,7.704715166265238,circular
36,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,303.7088449032677,7.704715166265238,circular
37,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,311.41356006953293,7.704715166265238,circular
38,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,319.1182752357982,7.704715166265238,circular
39,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,326.82299040206345,7.704715166265238,circular
40,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,334.5277055683287,7.704715166265238,circular
41,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,342.232420734594,7.704715166265238,circular
42,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,349.93713590085923,7.704715166265238,circular
43,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,357.6418510671245,7.704715166265238,circular
44,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,5.346566233389751,7.704715166265238,circular
45,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,13.05128139965499,7.704715166265238,circular
46,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,20.755996565920228,7.704715166265238,circular
47,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,28.460711732185466,7.704715166265238,circular
48,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,36.165426898450704,7.704715166265238,circular
49,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,43.87014206471594,7.704715166265238,circular
50,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,51.57485723098118,7.704715166265238,circular
51,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,59.27957239724642,7.704715166265238,circular
52,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,66.98428756351166,7.704715166265238,circular
53,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,74.68900272977689,7.704715166265238,circular
54,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,82.39371789604212,7.704715166265238,circular
55,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,90.09843306230735,7.704715166265238,circular
56,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,97.80314822857258,7.704715166265238,circular
57,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,105.50786339483781,7.704715166265238,circular
58,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,113.21257856110304,7.704715166265238,circular
59,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,120.91729372736827,7.704715166265238,circular
60,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,128.6220088936335,7.704715166265238,circular
61,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,136.32672405989874,7.704715166265238,circular
62,1100,700,263.789478435001,-85,16.269948115724727,-85,-85,1350,700,144.03143922616397,7.704715166265238,circular
63,1100,700,263.789478435001,20.48098321025059,21.813356630230874,-85,-85,1350,700,151.7361543924292,7.704715166265238,circular
64,1100,700,263.789478435001,23.06730250275713,23.971022246457757,-85,-85,1350,700,159.44086955869443,7.704715166265238,circular
65,1100,700,263.789478435001,24.646943359767004,25.042923900792417,-85,-85,1350,700,167.14558472495966,7.704715166265238,circular
66,1100,700,263.789478435001,25.536951728381826,25.7492610641292,-85,-85,1350,700,174.8502998912249,7.704715166265238,circular
67,1100,700,263.789478435001,25.9816463993744,26.053745949214605,-85,-85,1350,700,182.55501505749012,7.704715166265238,circular
68,1100,700,263.789478435001,26.077602459396946,26.035130213615616,-85,-85,1350,700,190.25973022375535,7.704715166265238,circular
69,1100,700,263.789478435001,25.906018829630398,25.7492610641292,-85,-85,1350,700,197.9644453900206,7.704715166265238,circular
70,1100,700,263.789478435001,25.361807294499556,25.042923900792417,-85,-85,1350,700,205.66916055628582,7.704715166265238,circular
71,1100,700,263.789478435001,24.495315191602927,23.769789312347285,-85,-85,1350,700,213.37387572255105,7.704715166265238,circular
72,1100,700,263.789478435001,22.793695368992225,21.81335663023087,-85,-85,1350,700,221.07859088881628,7.704715166265238,circular
73,1100,700,263.789478435001,19.25639156218219,16.269948115724716,-85,-85,1350,700,228.7833060550815,7.704715166265238,circular
74,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,236.48802122134674,7.704715166265238,circular
75,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,244.19273638761197,7.704715166265238,circular
76,1100,700,263.789478435001,-85,-85,-85,-85,1350,700,251.8974515538772,7.704715166265238,circular
