Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,280.02154882848964,-85,25.9816463993744,26.053745949214605,-85,1350,700,191.6872074921513,5.598463897103631,circular
1,1100,700,280.02154882848964,25.807460623826316,25.614204328866276,-85,-85,1350,700,197.28567138925493,5.598463897103631,circular
2,1100,700,280.02154882848964,25.452908776355446,25.042923900792417,-85,-85,1350,700,202.88413528635857,5.598463897103631,circular
3,1100,700,280.02154882848964,24.788337040832293,24.332711411139446,-85,-85,1350,700,208.4825991834622,5.598463897103631,circular
4,1100,700,280.02154882848964,23.769789312347285,23.067302502757133,-85,-85,1350,700,214.08106308056585,5.598463897103631,circular
5,1100,700,280.02154882848964,22.496022074683278,20.97742610025735,-85,-85,1350,700,219.6795269776695,5.598463897103631,circular
6,1100,700,280.02154882848964,19.914354227256315,17.51315549939211,-85,-85,1350,700,225.27799087477314,5.598463897103631,circular
7,1100,700,280.02154882848964,14.513447644213265,-85,-85,-85,1350,700,230.87645477187678,5.598463897103631,circular
8,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,236.47491866898042,5.598463897103631,circular
9,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,242.07338256608406,5.598463897103631,circular
10,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,247.6718464631877,5.598463897103631,circular
11,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,253.27031036029135,5.598463897103631,circular
12,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,258.868774257395,5.598463897103631,circular
13,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,264.4672381544986,5.598463897103631,circular
14,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,270.0657020516022,5.598463897103631,circular
15,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,275.66416594870583,5.598463897103631,circular
16,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,281.26262984580944,5.598463897103631,circular
17,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,286.86109374291306,5.598463897103631,circular
18,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,292.45955764001667,5.598463897103631,circular
19,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,298.0580215371203,5.598463897103631,circular
20,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,303.6564854342239,5.598463897103631,circular
21,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,309.2549493313275,5.598463897103631,circular
22,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,314.8534132284311,5.598463897103631,circular
23,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,320.45187712553474,5.598463897103631,circular
24,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,326.05034102263835,5.598463897103631,circular
25,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,331.64880491974196,5.598463897103631,circular
26,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,337.2472688168456,5.598463897103631,circular
27,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,342.8457327139492,5.598463897103631,circular
28,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,348.4441966110528,5.598463897103631,circular
29,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,354.0426605081564,5.598463897103631,circular
30,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,359.64112440526003,5.598463897103631,circular
31,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,5.239588302363643,5.598463897103631,circular
32,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,10.838052199467274,5.598463897103631,circular
33,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,16.436516096570905,5.598463897103631,circular
34,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,22.034979993674536,5.598463897103631,circular
35,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,27.633443890778167,5.598463897103631,circular
36,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,33.231907787881795,5.598463897103631,circular
37,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,38.83037168498542,5.598463897103631,circular
38,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,44.42883558208905,5.598463897103631,circular
39,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,50.02729947919268,5.598463897103631,circular
40,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,55.625763376296305,5.598463897103631,circular
41,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,61.22422727339993,5.598463897103631,circular
42,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,66.82269117050356,5.598463897103631,circular
43,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,72.42115506760719,5.598463897103631,circular
44,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,78.01961896471082,5.598463897103631,circular
45,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,83.61808286181444,5.598463897103631,circular
46,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,89.21654675891807,5.598463897103631,circular
47,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,94.8150106560217,5.598463897103631,circular
48,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,100.41347455312533,5.598463897103631,circular
49,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,106.01193845022895,5.598463897103631,circular
50,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,111.61040234733258,5.598463897103631,circular
51,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,117.20886624443621,5.598463897103631,circular
52,1100,700,280.02154882848964,-85,-85,-85,-85,1350,700,122.80733014153984,5.598463897103631,circular
