Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,206.28857675012353,21.41811930585211,22.496022074683278,-85,-85,1350,700,155.73293507465078,6.817908776831936,circular
1,1100,700,206.28857675012353,-85,24.1582774269213,24.646943359767004,-85,1350,700,162.5508438514827,6.817908776831936,circular
2,1100,700,206.28857675012353,-85,25.157178905256924,25.452908776355446,-85,1350,700,169.36875262831464,6.817908776831936,circular
3,1100,700,206.28857675012353,-85,25.7492610641292,25.906018829630398,-85,1350,700,176.18666140514657,6.817908776831936,circular
4,1100,700,206.28857675012353,-85,26.035130213615616,26.074956048612798,-85,1350,700,183.0045701819785,6.817908776831936,circular
5,1100,700,206.28857675012353,-85,26.067010357935978,26.011117049096303,-85,1350,700,189.82247895881042,6.817908776831936,circular
6,1100,700,206.28857675012353,-85,25.859665714847075,25.684904084789977,-85,1350,700,196.64038773564235,6.817908776831936,circular
7,1100,700,206.28857675012353,-85,25.452908776355446,25.157178905256924,-85,1350,700,203.45829651247428,6.817908776831936,circular
8,1100,700,206.28857675012353,-85,24.646943359767004,24.1582774269213,-85,1350,700,210.2762052893062,6.817908776831936,circular
9,1100,700,206.28857675012353,-85,23.319699537123853,22.496022074683278,-85,1350,700,217.09411406613813,6.817908776831936,circular
10,1100,700,206.28857675012353,-85,20.97742610025735,19.25639156218219,-85,1350,700,223.91202284297006,6.817908776831936,circular
11,1100,700,206.28857675012353,-85,14.513447644213265,-85,-85,1350,700,230.729931619802,6.817908776831936,circular
12,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,237.54784039663392,6.817908776831936,circular
13,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,244.36574917346584,6.817908776831936,circular
14,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,251.18365795029777,6.817908776831936,circular
15,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,258.0015667271297,6.817908776831936,circular
16,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,264.81947550396166,6.817908776831936,circular
17,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,271.6373842807936,6.817908776831936,circular
18,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,278.4552930576255,6.817908776831936,circular
19,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,285.27320183445744,6.817908776831936,circular
20,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,292.09111061128937,6.817908776831936,circular
21,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,298.9090193881213,6.817908776831936,circular
22,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,305.7269281649532,6.817908776831936,circular
23,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,312.54483694178515,6.817908776831936,circular
24,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,319.3627457186171,6.817908776831936,circular
25,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,326.180654495449,6.817908776831936,circular
26,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,332.99856327228093,6.817908776831936,circular
27,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,339.81647204911286,6.817908776831936,circular
28,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,346.6343808259448,6.817908776831936,circular
29,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,353.4522896027767,6.817908776831936,circular
30,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,0.2701983796086438,6.817908776831936,circular
31,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,7.0881071564405795,6.817908776831936,circular
32,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,13.906015933272515,6.817908776831936,circular
33,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,20.723924710104452,6.817908776831936,circular
34,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,27.541833486936387,6.817908776831936,circular
35,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,34.359742263768325,6.817908776831936,circular
36,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,41.17765104060026,6.817908776831936,circular
37,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,47.995559817432195,6.817908776831936,circular
38,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,54.81346859426413,6.817908776831936,circular
39,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,61.631377371096065,6.817908776831936,circular
40,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,68.449286147928,6.817908776831936,circular
41,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,75.26719492475995,6.817908776831936,circular
42,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,82.08510370159189,6.817908776831936,circular
43,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,88.90301247842383,6.817908776831936,circular
44,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,95.72092125525577,6.817908776831936,circular
45,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,102.53883003208772,6.817908776831936,circular
46,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,109.35673880891966,6.817908776831936,circular
47,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,116.1746475857516,6.817908776831936,circular
48,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,122.99255636258354,6.817908776831936,circular
49,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,129.81046513941547,6.817908776831936,circular
50,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,136.6283739162474,6.817908776831936,circular
51,1100,700,206.28857675012353,-85,11.505794098357505,17.513155499392102,-85,1350,700,143.44628269307933,6.817908776831936,circular
52,1100,700,206.28857675012353,-85,20.48098321025059,21.813356630230874,-85,1350,700,150.26419146991125,6.817908776831936,circular
53,1100,700,206.28857675012353,-85,23.06730250275713,23.769789312347285,-85,1350,700,157.08210024674318,6.817908776831936,circular
54,1100,700,206.28857675012353,-85,24.495315191602927,24.92014212493214,-85,1350,700,163.9000090235751,6.817908776831936,circular
55,1100,700,206.28857675012353,-85,25.36180729449956,25.614204328866276,-85,1350,700,170.71791780040704,6.817908776831936,circular
56,1100,700,206.28857675012353,-85,25.80746062382631,25.946643644493044,-85,1350,700,177.53582657723896,6.817908776831936,circular
57,1100,700,206.28857675012353,-85,26.053745949214605,26.077602459396946,-85,1350,700,184.3537353540709,6.817908776831936,circular
58,1100,700,206.28857675012353,-85,26.053745949214605,25.9816463993744,-85,1350,700,191.17164413090282,6.817908776831936,circular
59,1100,700,206.28857675012353,-85,25.807460623826316,25.614204328866276,-85,1350,700,197.98955290773475,6.817908776831936,circular
60,1100,700,206.28857675012353,-85,25.263344594616918,24.92014212493214,-85,1350,700,204.80746168456668,6.817908776831936,circular
61,1100,700,206.28857675012353,-85,24.332711411139446,23.769789312347285,-85,1350,700,211.6253704613986,6.817908776831936,circular
62,1100,700,206.28857675012353,-85,23.067302502757133,22.170735458799452,-85,1350,700,218.44327923823053,6.817908776831936,circular
63,1100,700,206.28857675012353,-85,20.48098321025059,18.474304759512954,-85,1350,700,225.26118801506246,6.817908776831936,circular
64,1100,700,206.28857675012353,-85,11.50579409835762,-85,-85,1350,700,232.0790967918944,6.817908776831936,circular
65,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,238.8970055687263,6.817908776831936,circular
66,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,245.71491434555824,6.817908776831936,circular
67,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,252.53282312239017,6.817908776831936,circular
68,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,259.3507318992221,6.817908776831936,circular
69,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,266.16864067605405,6.817908776831936,circular
70,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,272.986549452886,6.817908776831936,circular
71,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,279.8044582297179,6.817908776831936,circular
72,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,286.62236700654984,6.817908776831936,circular
73,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,293.44027578338176,6.817908776831936,circular
74,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,300.2581845602137,6.817908776831936,circular
75,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,307.0760933370456,6.817908776831936,circular
76,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,313.89400211387755,6.817908776831936,circular
77,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,320.7119108907095,6.817908776831936,circular
78,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,327.5298196675414,6.817908776831936,circular
79,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,334.34772844437333,6.817908776831936,circular
80,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,341.16563722120526,6.817908776831936,circular
81,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,347.9835459980372,6.817908776831936,circular
82,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,354.8014547748691,6.817908776831936,circular
83,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,1.619363551701042,6.817908776831936,circular
84,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,8.437272328532977,6.817908776831936,circular
85,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,15.255181105364912,6.817908776831936,circular
86,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,22.073089882196847,6.817908776831936,circular
87,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,28.89099865902878,6.817908776831936,circular
88,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,35.708907435860716,6.817908776831936,circular
89,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,42.52681621269265,6.817908776831936,circular
90,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,49.344724989524586,6.817908776831936,circular
91,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,56.16263376635652,6.817908776831936,circular
92,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,62.980542543188456,6.817908776831936,circular
93,1100,700,206.28857675012353,-85,-85,-85,-85,1350,700,69.79845132002039,6.817908776831936,circular
