Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,276.0271473066559,11.270311951611063,circular
1,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,287.29745925826694,11.270311951611063,circular
2,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,298.567771209878,11.270311951611063,circular
3,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,309.83808316148907,11.270311951611063,circular
4,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,321.10839511310013,11.270311951611063,circular
5,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,332.3787070647112,11.270311951611063,circular
6,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,343.64901901632226,11.270311951611063,circular
7,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,354.9193309679333,11.270311951611063,circular
8,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,6.189642919544383,11.270311951611063,circular
9,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,17.459954871155446,11.270311951611063,circular
10,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,28.73026682276651,11.270311951611063,circular
11,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,40.00057877437757,11.270311951611063,circular
12,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,51.270890725988636,11.270311951611063,circular
13,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,62.5412026775997,11.270311951611063,circular
14,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,73.81151462921076,11.270311951611063,circular
15,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,85.08182658082183,11.270311951611063,circular
16,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,96.35213853243289,11.270311951611063,circular
17,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,107.62245048404395,11.270311951611063,circular
18,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,118.89276243565502,11.270311951611063,circular
19,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,130.16307438726608,11.270311951611063,circular
20,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,141.43338633887714,11.270311951611063,circular
21,1100,700,127.02989781346392,-85,-85,19.91435422725632,20.97742610025734,1350,700,152.7036982904882,11.270311951611063,circular
22,1100,700,127.02989781346392,-85,-85,23.769789312347285,24.1582774269213,1350,700,163.97401024209927,11.270311951611063,circular
23,1100,700,127.02989781346392,-85,-85,25.36180729449956,25.614204328866276,1350,700,175.24432219371033,11.270311951611063,circular
24,1100,700,127.02989781346392,-85,-85,26.011117049096303,26.067010357935978,1350,700,186.5146341453214,11.270311951611063,circular
25,1100,700,127.02989781346392,-85,-85,25.9816463993744,25.906018829630398,1350,700,197.78494609693246,11.270311951611063,circular
26,1100,700,127.02989781346392,-85,-85,25.263344594616918,24.92014212493214,1350,700,209.05525804854352,11.270311951611063,circular
27,1100,700,127.02989781346392,-85,-85,23.553218972269416,22.793695368992225,1350,700,220.32557000015458,11.270311951611063,circular
28,1100,700,127.02989781346392,-85,-85,19.25639156218219,16.269948115724716,1350,700,231.59588195176565,11.270311951611063,circular
29,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,242.8661939033767,11.270311951611063,circular
30,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,254.13650585498777,11.270311951611063,circular
31,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,265.40681780659884,11.270311951611063,circular
32,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,276.6771297582099,11.270311951611063,circular
33,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,287.94744170982096,11.270311951611063,circular
34,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,299.217753661432,11.270311951611063,circular
35,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,310.4880656130431,11.270311951611063,circular
36,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,321.75837756465415,11.270311951611063,circular
37,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,333.0286895162652,11.270311951611063,circular
38,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,344.2990014678763,11.270311951611063,circular
39,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,355.56931341948734,11.270311951611063,circular
40,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,6.839625371098407,11.270311951611063,circular
41,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,18.10993732270947,11.270311951611063,circular
42,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,29.380249274320533,11.270311951611063,circular
43,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,40.6505612259316,11.270311951611063,circular
44,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,51.92087317754266,11.270311951611063,circular
45,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,63.19118512915372,11.270311951611063,circular
46,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,74.46149708076479,11.270311951611063,circular
47,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,85.73180903237585,11.270311951611063,circular
48,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,97.00212098398691,11.270311951611063,circular
49,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,108.27243293559798,11.270311951611063,circular
50,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,119.54274488720904,11.270311951611063,circular
51,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,130.8130568388201,11.270311951611063,circular
52,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,142.08336879043117,11.270311951611063,circular
53,1100,700,127.02989781346392,-85,-85,19.91435422725632,21.41811930585211,1350,700,153.35368074204223,11.270311951611063,circular
54,1100,700,127.02989781346392,-85,-85,23.971022246457757,24.33271141113945,1350,700,164.6239926936533,11.270311951611063,circular
55,1100,700,127.02989781346392,-85,-85,25.452908776355446,25.614204328866276,1350,700,175.89430464526436,11.270311951611063,circular
56,1100,700,127.02989781346392,-85,-85,26.035130213615616,26.074956048612798,1350,700,187.16461659687542,11.270311951611063,circular
57,1100,700,127.02989781346392,-85,-85,25.9816463993744,25.859665714847075,1350,700,198.43492854848648,11.270311951611063,circular
58,1100,700,127.02989781346392,-85,-85,25.157178905256924,24.92014212493214,1350,700,209.70524050009755,11.270311951611063,circular
59,1100,700,127.02989781346392,-85,-85,23.319699537123853,22.793695368992225,1350,700,220.9755524517086,11.270311951611063,circular
60,1100,700,127.02989781346392,-85,-85,18.474304759512954,14.513447644213265,1350,700,232.24586440331967,11.270311951611063,circular
61,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,243.51617635493074,11.270311951611063,circular
62,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,254.7864883065418,11.270311951611063,circular
63,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,266.05680025815286,11.270311951611063,circular
64,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,277.3271122097639,11.270311951611063,circular
65,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,288.597424161375,11.270311951611063,circular
66,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,299.86773611298605,11.270311951611063,circular
67,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,311.1380480645971,11.270311951611063,circular
68,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,322.4083600162082,11.270311951611063,circular
69,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,333.67867196781924,11.270311951611063,circular
70,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,344.9489839194303,11.270311951611063,circular
71,1100,700,127.02989781346392,-85,-85,-85,-85,1350,700,356.21929587104137,11.270311951611063,circular
