Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,259.5845862031293,12.719640704907075,circular
1,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,272.30422690803636,12.719640704907075,circular
2,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,285.02386761294343,12.719640704907075,circular
3,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,297.7435083178505,12.719640704907075,circular
4,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,310.4631490227576,12.719640704907075,circular
5,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,323.18278972766467,12.719640704907075,circular
6,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,335.90243043257175,12.719640704907075,circular
7,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,348.6220711374788,12.719640704907075,circular
8,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,1.3417118423859051,12.719640704907075,circular
9,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,14.06135254729298,12.719640704907075,circular
10,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,26.780993252200055,12.719640704907075,circular
11,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,39.50063395710713,12.719640704907075,circular
12,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,52.220274662014205,12.719640704907075,circular
13,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,64.93991536692128,12.719640704907075,circular
14,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,77.65955607182836,12.719640704907075,circular
15,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,90.37919677673544,12.719640704907075,circular
16,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,103.09883748164252,12.719640704907075,circular
17,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,115.8184781865496,12.719640704907075,circular
18,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,128.53811889145666,12.719640704907075,circular
19,1100,700,268.4127564513546,-85,-85,-85,-85,1350,700,141.25775959636374,12.719640704907075,circular
