Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
0,1100,700,307.75439850257186,22.170735458799452,-85,-85,20.97742610025734,1350,700,159.32572029230596,7.609080825431353,circular
1,1100,700,307.75439850257186,24.92014212493214,25.157178905256924,-85,-85,1350,700,166.93480111773732,7.609080825431353,circular
2,1100,700,307.75439850257186,25.614204328866276,25.80746062382631,-85,-85,1350,700,174.54388194316869,7.609080825431353,circular
3,1100,700,307.75439850257186,26.011117049096303,26.053745949214605,-85,-85,1350,700,182.15296276860005,7.609080825431353,circular
4,1100,700,307.75439850257186,26.074956048612798,26.035130213615616,-85,-85,1350,700,189.7620435940314,7.609080825431353,circular
5,1100,700,307.75439850257186,25.859665714847075,25.684904084789977,-85,-85,1350,700,197.37112441946277,7.609080825431353,circular
6,1100,700,307.75439850257186,25.263344594616918,25.042923900792417,-85,-85,1350,700,204.98020524489414,7.609080825431353,circular
7,1100,700,307.75439850257186,24.332711411139446,23.769789312347285,-85,-85,1350,700,212.5892860703255,7.609080825431353,circular
8,1100,700,307.75439850257186,22.496022074683278,21.81335663023087,-85,-85,1350,700,220.19836689575686,7.609080825431353,circular
9,1100,700,307.75439850257186,19.25639156218219,16.269948115724716,-85,-85,1350,700,227.80744772118823,7.609080825431353,circular
10,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,235.4165285466196,7.609080825431353,circular
11,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,243.02560937205095,7.609080825431353,circular
12,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,250.6346901974823,7.609080825431353,circular
13,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,258.2437710229137,7.609080825431353,circular
14,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,265.85285184834504,7.609080825431353,circular
15,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,273.4619326737764,7.609080825431353,circular
16,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,281.07101349920777,7.609080825431353,circular
17,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,288.68009432463913,7.609080825431353,circular
18,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,296.2891751500705,7.609080825431353,circular
19,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,303.89825597550185,7.609080825431353,circular
20,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,311.5073368009332,7.609080825431353,circular
21,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,319.1164176263646,7.609080825431353,circular
22,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,326.72549845179594,7.609080825431353,circular
23,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,334.3345792772273,7.609080825431353,circular
24,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,341.94366010265867,7.609080825431353,circular
25,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,349.55274092809003,7.609080825431353,circular
26,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,357.1618217535214,7.609080825431353,circular
27,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,4.770902578952757,7.609080825431353,circular
28,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,12.37998340438411,7.609080825431353,circular
29,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,19.98906422981546,7.609080825431353,circular
30,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,27.598145055246814,7.609080825431353,circular
31,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,35.207225880678166,7.609080825431353,circular
32,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,42.81630670610952,7.609080825431353,circular
33,1100,700,307.75439850257186,-85,-85,-85,-85,1350,700,50.42538753154088,7.609080825431353,circular
