Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
4,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.077602459396946,1350,700,189.53506946890897,9.773324856341134,circular
41,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.067010357935978,1350,700,191.14808915353066,9.773324856341134,circular
78,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.035130213615616,1350,700,192.76110883815235,9.773324856341134,circular
115,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.011117049096303,1350,700,194.37412852277404,9.773324856341134,circular
151,1100,700,74.18223048641896,-85,-85,26.011117049096303,26.067010357935978,1350,700,186.21382335105463,9.773324856341134,circular
188,1100,700,74.18223048641896,-85,-85,26.053745949214605,26.077602459396946,1350,700,187.82684303567632,9.773324856341134,circular
225,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.077602459396946,1350,700,189.439862720298,9.773324856341134,circular
262,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.067010357935978,1350,700,191.0528824049197,9.773324856341134,circular
299,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.035130213615616,1350,700,192.6659020895414,9.773324856341134,circular
336,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.011117049096303,1350,700,194.27892177416308,9.773324856341134,circular
372,1100,700,74.18223048641896,-85,-85,26.011117049096303,26.067010357935978,1350,700,186.11861660244367,9.773324856341134,circular
409,1100,700,74.18223048641896,-85,-85,26.035130213615616,26.077602459396946,1350,700,187.73163628706536,9.773324856341134,circular
446,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.077602459396946,1350,700,189.34465597168705,9.773324856341134,circular
483,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.067010357935978,1350,700,190.95767565630874,9.773324856341134,circular
520,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.053745949214605,1350,700,192.57069534093043,9.773324856341134,circular
557,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.011117049096303,1350,700,194.18371502555212,9.773324856341134,circular
593,1100,700,74.18223048641896,-85,-85,26.011117049096303,26.067010357935978,1350,700,186.0234098538327,9.773324856341134,circular
630,1100,700,74.18223048641896,-85,-85,26.035130213615616,26.077602459396946,1350,700,187.6364295384544,9.773324856341134,circular
667,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.077602459396946,1350,700,189.24944922307608,9.773324856341134,circular
704,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.067010357935978,1350,700,190.86246890769777,9.773324856341134,circular
741,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.053745949214605,1350,700,192.47548859231946,9.773324856341134,circular
778,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.011117049096303,1350,700,194.08850827694116,9.773324856341134,circular
814,1100,700,74.18223048641896,-85,-85,26.011117049096303,26.067010357935978,1350,700,185.92820310522174,9.773324856341134,circular
851,1100,700,74.18223048641896,-85,-85,26.035130213615616,26.074956048612798,1350,700,187.54122278984343,9.773324856341134,circular
888,1100,700,74.18223048641896,-85,-85,26.067010357935978,26.077602459396946,1350,700,189.15424247446512,9.773324856341134,circular
925,1100,700,74.18223048641896,-85,-85,26.074956048612798,26.067010357935978,1350,700,190.7672621590868,9.773324856341134,circular
962,1100,700,74.18223048641896,-85,-85,26.077602459396946,26.053745949214605,1350,700,192.3802818437085,9.773324856341134,circular
