Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
10,1100,700,301.617938988546,26.053745949214605,26.077602459396946,-85,-85,1350,700,190.8584101674805,13.782287209194664,circular
36,1100,700,301.617938988546,26.011117049096303,26.067010357935978,-85,-85,1350,700,189.19787760654194,13.782287209194664,circular
62,1100,700,301.617938988546,25.9816463993744,26.053745949214605,-85,-85,1350,700,187.53734504560336,13.782287209194664,circular
88,1100,700,301.617938988546,25.906018829630398,26.011117049096303,-85,-85,1350,700,185.87681248466478,13.782287209194664,circular
115,1100,700,301.617938988546,26.053745949214605,25.9816463993744,-85,-85,1350,700,197.99856713292087,13.782287209194664,circular
141,1100,700,301.617938988546,26.067010357935978,26.035130213615616,-85,-85,1350,700,196.3380345719823,13.782287209194664,circular
167,1100,700,301.617938988546,26.077602459396946,26.053745949214605,-85,-85,1350,700,194.6775020110437,13.782287209194664,circular
193,1100,700,301.617938988546,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.01696945010514,13.782287209194664,circular
219,1100,700,301.617938988546,26.067010357935978,26.077602459396946,-85,-85,1350,700,191.3564368891666,13.782287209194664,circular
245,1100,700,301.617938988546,26.035130213615616,26.074956048612798,-85,-85,1350,700,189.695904328228,13.782287209194664,circular
271,1100,700,301.617938988546,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.03537176728943,13.782287209194664,circular
297,1100,700,301.617938988546,25.946643644493044,26.011117049096303,-85,-85,1350,700,186.37483920635086,13.782287209194664,circular
324,1100,700,301.617938988546,26.035130213615616,25.9816463993744,-85,-85,1350,700,198.49659385460694,13.782287209194664,circular
350,1100,700,301.617938988546,26.067010357935978,26.011117049096303,-85,-85,1350,700,196.83606129366837,13.782287209194664,circular
376,1100,700,301.617938988546,26.077602459396946,26.053745949214605,-85,-85,1350,700,195.1755287327298,13.782287209194664,circular
402,1100,700,301.617938988546,26.077602459396946,26.074956048612798,-85,-85,1350,700,193.5149961717912,13.782287209194664,circular
428,1100,700,301.617938988546,26.067010357935978,26.077602459396946,-85,-85,1350,700,191.85446361085266,13.782287209194664,circular
454,1100,700,301.617938988546,26.035130213615616,26.074956048612798,-85,-85,1350,700,190.19393104991408,13.782287209194664,circular
480,1100,700,301.617938988546,26.011117049096303,26.067010357935978,-85,-85,1350,700,188.5333984889755,13.782287209194664,circular
506,1100,700,301.617938988546,25.946643644493044,26.035130213615616,-85,-85,1350,700,186.87286592803693,13.782287209194664,circular
533,1100,700,301.617938988546,26.035130213615616,25.946643644493044,-85,-85,1350,700,198.99462057629302,13.782287209194664,circular
559,1100,700,301.617938988546,26.067010357935978,26.011117049096303,-85,-85,1350,700,197.33408801535444,13.782287209194664,circular
585,1100,700,301.617938988546,26.074956048612798,26.035130213615616,-85,-85,1350,700,195.67355545441586,13.782287209194664,circular
611,1100,700,301.617938988546,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.01302289347728,13.782287209194664,circular
637,1100,700,301.617938988546,26.074956048612798,26.077602459396946,-85,-85,1350,700,192.35249033253874,13.782287209194664,circular
663,1100,700,301.617938988546,26.053745949214605,26.077602459396946,-85,-85,1350,700,190.69195777160016,13.782287209194664,circular
689,1100,700,301.617938988546,26.011117049096303,26.067010357935978,-85,-85,1350,700,189.03142521066158,13.782287209194664,circular
715,1100,700,301.617938988546,25.9816463993744,26.035130213615616,-85,-85,1350,700,187.370892649723,13.782287209194664,circular
742,1100,700,301.617938988546,26.011117049096303,25.946643644493044,-85,-85,1350,700,199.4926472979791,13.782287209194664,circular
768,1100,700,301.617938988546,26.053745949214605,25.9816463993744,-85,-85,1350,700,197.8321147370405,13.782287209194664,circular
794,1100,700,301.617938988546,26.074956048612798,26.035130213615616,-85,-85,1350,700,196.17158217610194,13.782287209194664,circular
820,1100,700,301.617938988546,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.51104961516336,13.782287209194664,circular
846,1100,700,301.617938988546,26.074956048612798,26.074956048612798,-85,-85,1350,700,192.8505170542248,13.782287209194664,circular
872,1100,700,301.617938988546,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.18998449328623,13.782287209194664,circular
898,1100,700,301.617938988546,26.035130213615616,26.067010357935978,-85,-85,1350,700,189.52945193234765,13.782287209194664,circular
924,1100,700,301.617938988546,25.9816463993744,26.053745949214605,-85,-85,1350,700,187.86891937140908,13.782287209194664,circular
950,1100,700,301.617938988546,25.906018829630398,26.011117049096303,-85,-85,1350,700,186.2083868104705,13.782287209194664,circular
977,1100,700,301.617938988546,26.053745949214605,25.9816463993744,-85,-85,1350,700,198.3301414587266,13.782287209194664,circular
