Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
16,1100,700,155.93997307537623,-85,26.074956048612798,26.074956048612798,-85,1350,700,196.73893041690744,15.738089607055148
39,1100,700,155.93997307537623,-85,26.077602459396946,26.053745949214605,-85,1350,700,198.7149913791758,15.738089607055148
62,1100,700,155.93997307537623,-85,26.067010357935978,26.011117049096303,-85,1350,700,200.6910523414442,15.738089607055148
85,1100,700,155.93997307537623,-85,26.035130213615616,25.946643644493044,-85,1350,700,202.66711330371257,15.738089607055148
107,1100,700,155.93997307537623,-85,25.859665714847075,26.011117049096303,-85,1350,700,188.9050846589258,15.738089607055148
130,1100,700,155.93997307537623,-85,25.946643644493044,26.035130213615616,-85,1350,700,190.88114562119418,15.738089607055148
153,1100,700,155.93997307537623,-85,26.011117049096303,26.067010357935978,-85,1350,700,192.85720658346256,15.738089607055148
176,1100,700,155.93997307537623,-85,26.053745949214605,26.077602459396946,-85,1350,700,194.83326754573093,15.738089607055148
199,1100,700,155.93997307537623,-85,26.074956048612798,26.074956048612798,-85,1350,700,196.8093285079993,15.738089607055148
222,1100,700,155.93997307537623,-85,26.077602459396946,26.053745949214605,-85,1350,700,198.7853894702677,15.738089607055148
245,1100,700,155.93997307537623,-85,26.067010357935978,26.011117049096303,-85,1350,700,200.76145043253607,15.738089607055148
268,1100,700,155.93997307537623,-85,26.035130213615616,25.946643644493044,-85,1350,700,202.73751139480444,15.738089607055148
290,1100,700,155.93997307537623,-85,25.906018829630398,26.011117049096303,-85,1350,700,188.97548275001768,15.738089607055148
313,1100,700,155.93997307537623,-85,25.9816463993744,26.053745949214605,-85,1350,700,190.95154371228605,15.738089607055148
336,1100,700,155.93997307537623,-85,26.035130213615616,26.074956048612798,-85,1350,700,192.92760467455443,15.738089607055148
359,1100,700,155.93997307537623,-85,26.053745949214605,26.077602459396946,-85,1350,700,194.9036656368228,15.738089607055148
382,1100,700,155.93997307537623,-85,26.074956048612798,26.074956048612798,-85,1350,700,196.87972659909119,15.738089607055148
405,1100,700,155.93997307537623,-85,26.077602459396946,26.053745949214605,-85,1350,700,198.85578756135956,15.738089607055148
428,1100,700,155.93997307537623,-85,26.067010357935978,26.011117049096303,-85,1350,700,200.83184852362794,15.738089607055148
451,1100,700,155.93997307537623,-85,26.035130213615616,25.946643644493044,-85,1350,700,202.80790948589632,15.738089607055148
473,1100,700,155.93997307537623,-85,25.906018829630398,26.011117049096303,-85,1350,700,189.04588084110955,15.738089607055148
496,1100,700,155.93997307537623,-85,25.9816463993744,26.053745949214605,-85,1350,700,191.02194180337793,15.738089607055148
519,1100,700,155.93997307537623,-85,26.035130213615616,26.074956048612798,-85,1350,700,192.9980027656463,15.738089607055148
542,1100,700,155.93997307537623,-85,26.067010357935978,26.077602459396946,-85,1350,700,194.97406372791468,15.738089607055148
565,1100,700,155.93997307537623,-85,26.077602459396946,26.067010357935978,-85,1350,700,196.95012469018306,15.738089607055148
588,1100,700,155.93997307537623,-85,26.074956048612798,26.035130213615616,-85,1350,700,198.92618565245144,15.738089607055148
611,1100,700,155.93997307537623,-85,26.067010357935978,25.9816463993744,-85,1350,700,200.90224661471981,15.738089607055148
634,1100,700,155.93997307537623,-85,26.035130213615616,25.946643644493044,-85,1350,700,202.8783075769882,15.738089607055148
656,1100,700,155.93997307537623,-85,25.906018829630398,26.011117049096303,-85,1350,700,189.11627893220142,15.738089607055148
679,1100,700,155.93997307537623,-85,25.9816463993744,26.053745949214605,-85,1350,700,191.0923398944698,15.738089607055148
702,1100,700,155.93997307537623,-85,26.035130213615616,26.074956048612798,-85,1350,700,193.06840085673818,15.738089607055148
725,1100,700,155.93997307537623,-85,26.067010357935978,26.077602459396946,-85,1350,700,195.04446181900656,15.738089607055148
748,1100,700,155.93997307537623,-85,26.077602459396946,26.067010357935978,-85,1350,700,197.02052278127493,15.738089607055148
771,1100,700,155.93997307537623,-85,26.074956048612798,26.035130213615616,-85,1350,700,198.9965837435433,15.738089607055148
794,1100,700,155.93997307537623,-85,26.053745949214605,25.9816463993744,-85,1350,700,200.9726447058117,15.738089607055148
817,1100,700,155.93997307537623,-85,26.011117049096303,25.906018829630398,-85,1350,700,202.94870566808007,15.738089607055148
839,1100,700,155.93997307537623,-85,25.906018829630398,26.011117049096303,-85,1350,700,189.1866770232933,15.738089607055148
862,1100,700,155.93997307537623,-85,25.9816463993744,26.053745949214605,-85,1350,700,191.16273798556168,15.738089607055148
885,1100,700,155.93997307537623,-85,26.035130213615616,26.074956048612798,-85,1350,700,193.13879894783005,15.738089607055148
908,1100,700,155.93997307537623,-85,26.067010357935978,26.077602459396946,-85,1350,700,195.11485991009843,15.738089607055148
931,1100,700,155.93997307537623,-85,26.077602459396946,26.067010357935978,-85,1350,700,197.0909208723668,15.738089607055148
954,1100,700,155.93997307537623,-85,26.074956048612798,26.035130213615616,-85,1350,700,199.0669818346352,15.738089607055148
977,1100,700,155.93997307537623,-85,26.053745949214605,25.9816463993744,-85,1350,700,201.04304279690356,15.738089607055148
