Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
7,1100,700,231.65224946955502,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.4456710540768,12.236056908749887
37,1100,700,231.65224946955502,26.035130213615616,25.9816463993744,-85,-85,1350,700,198.52737831657367,12.236056908749887
66,1100,700,231.65224946955502,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.37302867032065,12.236056908749887
95,1100,700,231.65224946955502,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.21867902406763,12.236056908749887
125,1100,700,231.65224946955502,26.077602459396946,26.053745949214605,-85,-85,1350,700,195.3003862865645,12.236056908749887
154,1100,700,231.65224946955502,26.035130213615616,26.074956048612798,-85,-85,1350,700,190.14603664031148,12.236056908749887
184,1100,700,231.65224946955502,26.067010357935978,26.011117049096303,-85,-85,1350,700,197.22774390280836,12.236056908749887
213,1100,700,231.65224946955502,26.067010357935978,26.077602459396946,-85,-85,1350,700,192.07339425655533,12.236056908749887
243,1100,700,231.65224946955502,26.035130213615616,25.946643644493044,-85,-85,1350,700,199.1551015190522,12.236056908749887
272,1100,700,231.65224946955502,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.00075187279919,12.236056908749887
301,1100,700,231.65224946955502,26.011117049096303,26.053745949214605,-85,-85,1350,700,188.84640222654616,12.236056908749887
331,1100,700,231.65224946955502,26.074956048612798,26.053745949214605,-85,-85,1350,700,195.92810948904304,12.236056908749887
360,1100,700,231.65224946955502,26.053745949214605,26.074956048612798,-85,-85,1350,700,190.77375984279,12.236056908749887
390,1100,700,231.65224946955502,26.053745949214605,26.011117049096303,-85,-85,1350,700,197.8554671052869,12.236056908749887
419,1100,700,231.65224946955502,26.074956048612798,26.077602459396946,-85,-85,1350,700,192.70111745903387,12.236056908749887
448,1100,700,231.65224946955502,25.9816463993744,26.035130213615616,-85,-85,1350,700,187.54676781278084,12.236056908749887
478,1100,700,231.65224946955502,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.62847507527772,12.236056908749887
507,1100,700,231.65224946955502,26.011117049096303,26.067010357935978,-85,-85,1350,700,189.4741254290247,12.236056908749887
537,1100,700,231.65224946955502,26.067010357935978,26.035130213615616,-85,-85,1350,700,196.55583269152157,12.236056908749887
566,1100,700,231.65224946955502,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.40148304526855,12.236056908749887
596,1100,700,231.65224946955502,26.053745949214605,25.9816463993744,-85,-85,1350,700,198.48319030776543,12.236056908749887
625,1100,700,231.65224946955502,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.3288406615124,12.236056908749887
654,1100,700,231.65224946955502,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.17449101525938,12.236056908749887
684,1100,700,231.65224946955502,26.077602459396946,26.053745949214605,-85,-85,1350,700,195.25619827775625,12.236056908749887
713,1100,700,231.65224946955502,26.035130213615616,26.074956048612798,-85,-85,1350,700,190.10184863150323,12.236056908749887
743,1100,700,231.65224946955502,26.067010357935978,26.011117049096303,-85,-85,1350,700,197.1835558940001,12.236056908749887
772,1100,700,231.65224946955502,26.067010357935978,26.077602459396946,-85,-85,1350,700,192.02920624774708,12.236056908749887
802,1100,700,231.65224946955502,26.035130213615616,25.946643644493044,-85,-85,1350,700,199.11091351024396,12.236056908749887
831,1100,700,231.65224946955502,26.077602459396946,26.074956048612798,-85,-85,1350,700,193.95656386399094,12.236056908749887
860,1100,700,231.65224946955502,26.011117049096303,26.053745949214605,-85,-85,1350,700,188.8022142177379,12.236056908749887
890,1100,700,231.65224946955502,26.074956048612798,26.053745949214605,-85,-85,1350,700,195.8839214802348,12.236056908749887
919,1100,700,231.65224946955502,26.053745949214605,26.074956048612798,-85,-85,1350,700,190.72957183398177,12.236056908749887
949,1100,700,231.65224946955502,26.053745949214605,26.011117049096303,-85,-85,1350,700,197.81127909647864,12.236056908749887
978,1100,700,231.65224946955502,26.074956048612798,26.077602459396946,-85,-85,1350,700,192.65692945022562,12.236056908749887
