Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
67,1100,700,247.05592240213508,26.077602459396946,26.067010357935978,-85,-85,1350,700,185.09134895405472,3.861734146833615
160,1100,700,247.05592240213508,26.074956048612798,26.074956048612798,-85,-85,1350,700,184.2326246095807,3.861734146833615
253,1100,700,247.05592240213508,26.067010357935978,26.077602459396946,-85,-85,1350,700,183.3739002651067,3.861734146833615
346,1100,700,247.05592240213508,26.053745949214605,26.077602459396946,-85,-85,1350,700,182.5151759206327,3.861734146833615
440,1100,700,247.05592240213508,26.077602459396946,26.067010357935978,-85,-85,1350,700,185.51818572299229,3.861734146833615
533,1100,700,247.05592240213508,26.074956048612798,26.074956048612798,-85,-85,1350,700,184.65946137851827,3.861734146833615
626,1100,700,247.05592240213508,26.067010357935978,26.077602459396946,-85,-85,1350,700,183.80073703404426,3.861734146833615
719,1100,700,247.05592240213508,26.053745949214605,26.077602459396946,-85,-85,1350,700,182.94201268957025,3.861734146833615
813,1100,700,247.05592240213508,26.077602459396946,26.067010357935978,-85,-85,1350,700,185.94502249192985,3.861734146833615
906,1100,700,247.05592240213508,26.077602459396946,26.067010357935978,-85,-85,1350,700,185.08629814745584,3.861734146833615
