Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
8,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.41472462458324,19.72581154801496
27,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.20514403686764,19.72581154801496
45,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.26975190113706,19.72581154801496
63,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.33435976540648,19.72581154801496
81,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.3989676296759,19.72581154801496
100,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.1893870419603,19.72581154801496
118,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.2539949062297,19.72581154801496
136,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.31860277049913,19.72581154801496
154,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.38321063476855,19.72581154801496
173,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.17363004705294,19.72581154801496
191,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.23823791132236,19.72581154801496
209,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.30284577559178,19.72581154801496
227,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.3674536398612,19.72581154801496
246,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.1578730521456,19.72581154801496
264,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.222480916415,19.72581154801496
282,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.28708878068443,19.72581154801496
300,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.35169664495385,19.72581154801496
319,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.14211605723824,19.72581154801496
337,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.20672392150766,19.72581154801496
355,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.27133178577708,19.72581154801496
373,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.3359396500465,19.72581154801496
392,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.1263590623309,19.72581154801496
410,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.1909669266003,19.72581154801496
428,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.25557479086973,19.72581154801496
446,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.32018265513915,19.72581154801496
465,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.11060206742354,19.72581154801496
483,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.17520993169296,19.72581154801496
501,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.23981779596238,19.72581154801496
519,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.3044256602318,19.72581154801496
538,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.0948450725162,19.72581154801496
556,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.1594529367856,19.72581154801496
574,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.22406080105503,19.72581154801496
592,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.28866866532445,19.72581154801496
611,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.07908807760884,19.72581154801496
629,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.14369594187826,19.72581154801496
647,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.20830380614768,19.72581154801496
665,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.2729116704171,19.72581154801496
684,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.0633310827015,19.72581154801496
702,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.12793894697091,19.72581154801496
720,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.19254681124033,19.72581154801496
738,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.25715467550975,19.72581154801496
757,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.04757408779415,19.72581154801496
775,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.11218195206357,19.72581154801496
793,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.17678981633298,19.72581154801496
811,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.2413976806024,19.72581154801496
830,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.0318170928868,19.72581154801496
848,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.09642495715622,19.72581154801496
866,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.16103282142564,19.72581154801496
884,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.22564068569505,19.72581154801496
903,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.01606009797945,19.72581154801496
921,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.08066796224887,19.72581154801496
939,1100,700,296.1422620650029,26.035130213615616,26.074956048612798,-85,-85,1350,700,196.1452758265183,19.72581154801496
957,1100,700,296.1422620650029,25.859665714847075,25.9816463993744,-85,-85,1350,700,191.2098836907877,19.72581154801496
976,1100,700,296.1422620650029,26.011117049096303,25.906018829630398,-85,-85,1350,700,206.0003031030721,19.72581154801496
994,1100,700,296.1422620650029,26.077602459396946,26.053745949214605,-85,-85,1350,700,201.06491096734152,19.72581154801496
