Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
1,1100,700,317.7261739991183,26.067010357935978,-85,-85,26.035130213615616,1350,700,192.87676106191014,15.377156826969621,circular
25,1100,700,317.7261739991183,25.9816463993744,-85,-85,26.035130213615616,1350,700,201.9285249091809,15.377156826969621,circular
48,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.067010357935978,1350,700,195.60313192948203,15.377156826969621,circular
71,1100,700,317.7261739991183,26.011117049096303,-85,-85,25.906018829630398,1350,700,189.2777389497832,15.377156826969621,circular
95,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.077602459396946,1350,700,198.32950279705395,15.377156826969621,circular
118,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.011117049096303,1350,700,192.0041098173551,15.377156826969621,circular
142,1100,700,317.7261739991183,26.011117049096303,-85,-85,26.053745949214605,1350,700,201.0558736646259,15.377156826969621,circular
165,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.067010357935978,1350,700,194.73048068492702,15.377156826969621,circular
189,1100,700,317.7261739991183,25.906018829630398,-85,-85,25.9816463993744,1350,700,203.7822445321978,15.377156826969621,circular
212,1100,700,317.7261739991183,26.067010357935978,-85,-85,26.077602459396946,1350,700,197.45685155249893,15.377156826969621,circular
235,1100,700,317.7261739991183,26.035130213615616,-85,-85,25.9816463993744,1350,700,191.13145857280008,15.377156826969621,circular
259,1100,700,317.7261739991183,26.035130213615616,-85,-85,26.067010357935978,1350,700,200.18322242007088,15.377156826969621,circular
282,1100,700,317.7261739991183,26.074956048612798,-85,-85,26.053745949214605,1350,700,193.857829440372,15.377156826969621,circular
306,1100,700,317.7261739991183,25.946643644493044,-85,-85,26.011117049096303,1350,700,202.9095932876428,15.377156826969621,circular
329,1100,700,317.7261739991183,26.074956048612798,-85,-85,26.074956048612798,1350,700,196.58420030794392,15.377156826969621,circular
352,1100,700,317.7261739991183,26.011117049096303,-85,-85,25.946643644493044,1350,700,190.25880732824507,15.377156826969621,circular
376,1100,700,317.7261739991183,26.035130213615616,-85,-85,26.074956048612798,1350,700,199.31057117551583,15.377156826969621,circular
399,1100,700,317.7261739991183,26.067010357935978,-85,-85,26.035130213615616,1350,700,192.98517819581699,15.377156826969621,circular
423,1100,700,317.7261739991183,25.9816463993744,-85,-85,26.035130213615616,1350,700,202.03694204308778,15.377156826969621,circular
446,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.074956048612798,1350,700,195.7115490633889,15.377156826969621,circular
469,1100,700,317.7261739991183,26.011117049096303,-85,-85,25.906018829630398,1350,700,189.38615608369008,15.377156826969621,circular
493,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.077602459396946,1350,700,198.43791993096082,15.377156826969621,circular
516,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.011117049096303,1350,700,192.11252695126197,15.377156826969621,circular
540,1100,700,317.7261739991183,26.011117049096303,-85,-85,26.053745949214605,1350,700,201.16429079853276,15.377156826969621,circular
563,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.067010357935978,1350,700,194.83889781883389,15.377156826969621,circular
587,1100,700,317.7261739991183,25.906018829630398,-85,-85,25.9816463993744,1350,700,203.89066166610468,15.377156826969621,circular
610,1100,700,317.7261739991183,26.067010357935978,-85,-85,26.077602459396946,1350,700,197.5652686864058,15.377156826969621,circular
633,1100,700,317.7261739991183,26.035130213615616,-85,-85,25.9816463993744,1350,700,191.23987570670695,15.377156826969621,circular
657,1100,700,317.7261739991183,26.011117049096303,-85,-85,26.067010357935978,1350,700,200.29163955397775,15.377156826969621,circular
680,1100,700,317.7261739991183,26.074956048612798,-85,-85,26.053745949214605,1350,700,193.96624657427887,15.377156826969621,circular
704,1100,700,317.7261739991183,25.946643644493044,-85,-85,26.011117049096303,1350,700,203.01801042154966,15.377156826969621,circular
727,1100,700,317.7261739991183,26.074956048612798,-85,-85,26.077602459396946,1350,700,196.69261744185079,15.377156826969621,circular
750,1100,700,317.7261739991183,26.035130213615616,-85,-85,25.946643644493044,1350,700,190.36722446215194,15.377156826969621,circular
774,1100,700,317.7261739991183,26.035130213615616,-85,-85,26.074956048612798,1350,700,199.4189883094227,15.377156826969621,circular
797,1100,700,317.7261739991183,26.067010357935978,-85,-85,26.035130213615616,1350,700,193.09359532972385,15.377156826969621,circular
821,1100,700,317.7261739991183,25.9816463993744,-85,-85,26.035130213615616,1350,700,202.14535917699465,15.377156826969621,circular
844,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.074956048612798,1350,700,195.81996619729577,15.377156826969621,circular
867,1100,700,317.7261739991183,26.011117049096303,-85,-85,25.906018829630398,1350,700,189.49457321759695,15.377156826969621,circular
891,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.077602459396946,1350,700,198.54633706486769,15.377156826969621,circular
914,1100,700,317.7261739991183,26.053745949214605,-85,-85,26.011117049096303,1350,700,192.22094408516884,15.377156826969621,circular
938,1100,700,317.7261739991183,25.9816463993744,-85,-85,26.053745949214605,1350,700,201.27270793243963,15.377156826969621,circular
961,1100,700,317.7261739991183,26.077602459396946,-85,-85,26.067010357935978,1350,700,194.94731495274075,15.377156826969621,circular
985,1100,700,317.7261739991183,25.906018829630398,-85,-85,25.9816463993744,1350,700,203.99907880001155,15.377156826969621,circular
