Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
5,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.067010357935978,1350,700,183.44182522334884,4.799714160995729,circular
80,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.067010357935978,1350,700,183.42038729802877,4.799714160995729,circular
155,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.067010357935978,1350,700,183.3989493727087,4.799714160995729,circular
230,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.37751144738863,4.799714160995729,circular
305,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.35607352206856,4.799714160995729,circular
380,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.33463559674848,4.799714160995729,circular
455,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.3131976714284,4.799714160995729,circular
530,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.29175974610834,4.799714160995729,circular
605,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.27032182078827,4.799714160995729,circular
680,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.2488838954682,4.799714160995729,circular
755,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.22744597014812,4.799714160995729,circular
830,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.20600804482805,4.799714160995729,circular
905,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.18457011950798,4.799714160995729,circular
980,1100,700,2.946001677060086,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.1631321941879,4.799714160995729,circular
