Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
15,1100,700,107.09210077423774,-85,-85,26.011117049096303,25.906018829630398,1350,700,205.1953621203785,18.474415860795975
34,1100,700,107.09210077423774,-85,-85,26.053745949214605,26.077602459396946,1350,700,196.20926347550218,18.474415860795975
54,1100,700,107.09210077423774,-85,-85,25.9816463993744,25.859665714847075,1350,700,205.69758069142182,18.474415860795975
73,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.077602459396946,1350,700,196.7114820465455,18.474415860795975
93,1100,700,107.09210077423774,-85,-85,25.9816463993744,25.859665714847075,1350,700,206.19979926246515,18.474415860795975
112,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.077602459396946,1350,700,197.21370061758884,18.474415860795975
132,1100,700,107.09210077423774,-85,-85,25.946643644493044,25.807460623826316,1350,700,206.70201783350848,18.474415860795975
151,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.074956048612798,1350,700,197.71591918863217,18.474415860795975
171,1100,700,107.09210077423774,-85,-85,25.946643644493044,25.807460623826316,1350,700,207.2042364045518,18.474415860795975
190,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.074956048612798,1350,700,198.2181377596755,18.474415860795975
209,1100,700,107.09210077423774,-85,-85,25.80746062382631,25.946643644493044,1350,700,189.23203911479916,18.474415860795975
229,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.067010357935978,1350,700,198.7203563307188,18.474415860795975
248,1100,700,107.09210077423774,-85,-85,25.859665714847075,25.9816463993744,1350,700,189.73425768584244,18.474415860795975
268,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.067010357935978,1350,700,199.22257490176207,18.474415860795975
287,1100,700,107.09210077423774,-85,-85,25.859665714847075,25.9816463993744,1350,700,190.2364762568857,18.474415860795975
307,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.053745949214605,1350,700,199.72479347280535,18.474415860795975
326,1100,700,107.09210077423774,-85,-85,25.906018829630398,26.011117049096303,1350,700,190.73869482792898,18.474415860795975
346,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.053745949214605,1350,700,200.22701204384862,18.474415860795975
365,1100,700,107.09210077423774,-85,-85,25.906018829630398,26.011117049096303,1350,700,191.24091339897225,18.474415860795975
385,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.035130213615616,1350,700,200.7292306148919,18.474415860795975
404,1100,700,107.09210077423774,-85,-85,25.946643644493044,26.035130213615616,1350,700,191.74313197001558,18.474415860795975
424,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.035130213615616,1350,700,201.23144918593522,18.474415860795975
443,1100,700,107.09210077423774,-85,-85,25.946643644493044,26.035130213615616,1350,700,192.2453505410589,18.474415860795975
463,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.011117049096303,1350,700,201.73366775697855,18.474415860795975
482,1100,700,107.09210077423774,-85,-85,25.9816463993744,26.053745949214605,1350,700,192.74756911210224,18.474415860795975
502,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.011117049096303,1350,700,202.23588632802188,18.474415860795975
521,1100,700,107.09210077423774,-85,-85,25.9816463993744,26.053745949214605,1350,700,193.24978768314557,18.474415860795975
541,1100,700,107.09210077423774,-85,-85,26.053745949214605,25.9816463993744,1350,700,202.7381048990652,18.474415860795975
560,1100,700,107.09210077423774,-85,-85,26.011117049096303,26.067010357935978,1350,700,193.7520062541889,18.474415860795975
580,1100,700,107.09210077423774,-85,-85,26.053745949214605,25.9816463993744,1350,700,203.24032347010854,18.474415860795975
599,1100,700,107.09210077423774,-85,-85,26.011117049096303,26.067010357935978,1350,700,194.25422482523223,18.474415860795975
619,1100,700,107.09210077423774,-85,-85,26.035130213615616,25.946643644493044,1350,700,203.74254204115186,18.474415860795975
638,1100,700,107.09210077423774,-85,-85,26.035130213615616,26.074956048612798,1350,700,194.75644339627556,18.474415860795975
658,1100,700,107.09210077423774,-85,-85,26.035130213615616,25.946643644493044,1350,700,204.2447606121952,18.474415860795975
677,1100,700,107.09210077423774,-85,-85,26.035130213615616,26.074956048612798,1350,700,195.2586619673189,18.474415860795975
697,1100,700,107.09210077423774,-85,-85,26.011117049096303,25.906018829630398,1350,700,204.74697918323852,18.474415860795975
716,1100,700,107.09210077423774,-85,-85,26.053745949214605,26.077602459396946,1350,700,195.76088053836222,18.474415860795975
736,1100,700,107.09210077423774,-85,-85,26.011117049096303,25.906018829630398,1350,700,205.24919775428185,18.474415860795975
755,1100,700,107.09210077423774,-85,-85,26.053745949214605,26.077602459396946,1350,700,196.26309910940554,18.474415860795975
775,1100,700,107.09210077423774,-85,-85,25.9816463993744,25.859665714847075,1350,700,205.75141632532518,18.474415860795975
794,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.077602459396946,1350,700,196.76531768044887,18.474415860795975
814,1100,700,107.09210077423774,-85,-85,25.9816463993744,25.859665714847075,1350,700,206.2536348963685,18.474415860795975
833,1100,700,107.09210077423774,-85,-85,26.067010357935978,26.077602459396946,1350,700,197.2675362514922,18.474415860795975
853,1100,700,107.09210077423774,-85,-85,25.946643644493044,25.807460623826316,1350,700,206.75585346741184,18.474415860795975
872,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.074956048612798,1350,700,197.76975482253553,18.474415860795975
892,1100,700,107.09210077423774,-85,-85,25.946643644493044,25.807460623826316,1350,700,207.25807203845517,18.474415860795975
911,1100,700,107.09210077423774,-85,-85,26.074956048612798,26.074956048612798,1350,700,198.27197339357883,18.474415860795975
930,1100,700,107.09210077423774,-85,-85,25.80746062382631,25.946643644493044,1350,700,189.28587474870247,18.474415860795975
950,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.067010357935978,1350,700,198.7741919646221,18.474415860795975
969,1100,700,107.09210077423774,-85,-85,25.859665714847075,25.9816463993744,1350,700,189.78809331974574,18.474415860795975
989,1100,700,107.09210077423774,-85,-85,26.077602459396946,26.067010357935978,1350,700,199.27641053566538,18.474415860795975
