Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
21,1100,700,333.6621828030709,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.2751295229753,4.490982634904548
102,1100,700,333.6621828030709,26.053745949214605,-85,-85,26.077602459396946,1350,700,187.04472295024345,4.490982634904548
182,1100,700,333.6621828030709,26.067010357935978,-85,-85,26.077602459396946,1350,700,186.32333374260708,4.490982634904548
262,1100,700,333.6621828030709,26.074956048612798,-85,-85,26.074956048612798,1350,700,185.6019445349707,4.490982634904548
342,1100,700,333.6621828030709,26.074956048612798,-85,-85,26.074956048612798,1350,700,184.8805553273343,4.490982634904548
422,1100,700,333.6621828030709,26.077602459396946,-85,-85,26.067010357935978,1350,700,184.15916611969786,4.490982634904548
502,1100,700,333.6621828030709,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.4377769120614,4.490982634904548
583,1100,700,333.6621828030709,26.053745949214605,-85,-85,26.077602459396946,1350,700,187.20737033932954,4.490982634904548
663,1100,700,333.6621828030709,26.067010357935978,-85,-85,26.077602459396946,1350,700,186.48598113169317,4.490982634904548
743,1100,700,333.6621828030709,26.067010357935978,-85,-85,26.077602459396946,1350,700,185.7645919240568,4.490982634904548
823,1100,700,333.6621828030709,26.074956048612798,-85,-85,26.074956048612798,1350,700,185.04320271642038,4.490982634904548
903,1100,700,333.6621828030709,26.077602459396946,-85,-85,26.067010357935978,1350,700,184.32181350878395,4.490982634904548
983,1100,700,333.6621828030709,26.077602459396946,-85,-85,26.053745949214605,1350,700,183.60042430114748,4.490982634904548
