Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
82,1100,700,163.59857960417168,-85,26.077602459396946,26.067010357935978,-85,1350,700,184.01402041556713,2.8597737513417862,circular
208,1100,700,163.59857960417168,-85,26.077602459396946,26.067010357935978,-85,1350,700,184.34551308463153,2.8597737513417862,circular
334,1100,700,163.59857960417168,-85,26.077602459396946,26.067010357935978,-85,1350,700,184.67700575369594,2.8597737513417862,circular
459,1100,700,163.59857960417168,-85,26.067010357935978,26.077602459396946,-85,1350,700,182.14872467141856,2.8597737513417862,circular
585,1100,700,163.59857960417168,-85,26.067010357935978,26.077602459396946,-85,1350,700,182.48021734048294,2.8597737513417862,circular
711,1100,700,163.59857960417168,-85,26.067010357935978,26.074956048612798,-85,1350,700,182.81171000954734,2.8597737513417862,circular
837,1100,700,163.59857960417168,-85,26.074956048612798,26.074956048612798,-85,1350,700,183.14320267861177,2.8597737513417862,circular
963,1100,700,163.59857960417168,-85,26.074956048612798,26.074956048612798,-85,1350,700,183.47469534767617,2.8597737513417862,circular
