Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
17,1100,700,305.8267273555078,26.011117049096303,26.053745949214605,-85,-85,1350,700,183.46648815127153,9.076629485800163
57,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,186.53166758327785,9.076629485800163
97,1100,700,305.8267273555078,26.077602459396946,26.067010357935978,-85,-85,1350,700,189.5968470152842,9.076629485800163
136,1100,700,305.8267273555078,26.011117049096303,26.053745949214605,-85,-85,1350,700,183.5853969614904,9.076629485800163
176,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,186.65057639349675,9.076629485800163
216,1100,700,305.8267273555078,26.077602459396946,26.067010357935978,-85,-85,1350,700,189.7157558255031,9.076629485800163
255,1100,700,305.8267273555078,26.011117049096303,26.053745949214605,-85,-85,1350,700,183.7043057717093,9.076629485800163
295,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,186.76948520371565,9.076629485800163
335,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,189.834664635722,9.076629485800163
374,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,183.8232145819282,9.076629485800163
414,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,186.88839401393454,9.076629485800163
454,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,189.9535734459409,9.076629485800163
493,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,183.9421233921471,9.076629485800163
533,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,187.00730282415344,9.076629485800163
573,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,190.0724822561598,9.076629485800163
612,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,184.061032202366,9.076629485800163
652,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,187.12621163437234,9.076629485800163
692,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,190.19139106637869,9.076629485800163
731,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,184.1799410125849,9.076629485800163
771,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,187.24512044459124,9.076629485800163
811,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,190.31029987659758,9.076629485800163
850,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,184.2988498228038,9.076629485800163
890,1100,700,305.8267273555078,26.067010357935978,26.077602459396946,-85,-85,1350,700,187.36402925481013,9.076629485800163
930,1100,700,305.8267273555078,26.077602459396946,26.053745949214605,-85,-85,1350,700,190.42920868681648,9.076629485800163
969,1100,700,305.8267273555078,26.011117049096303,26.067010357935978,-85,-85,1350,700,184.4177586330227,9.076629485800163
