Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
3,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.011117049096303,1350,700,189.75533112720086,14.643826719305455
28,1100,700,37.41252148322637,26.053745949214605,-85,-85,26.077602459396946,1350,700,195.8509991098374,14.643826719305455
52,1100,700,37.41252148322637,26.011117049096303,-85,-85,25.946643644493044,1350,700,187.3028403731685,14.643826719305455
77,1100,700,37.41252148322637,26.074956048612798,-85,-85,26.074956048612798,1350,700,193.398508355805,14.643826719305455
102,1100,700,37.41252148322637,25.946643644493044,-85,-85,26.035130213615616,1350,700,199.49417633844155,14.643826719305455
126,1100,700,37.41252148322637,26.074956048612798,-85,-85,26.035130213615616,1350,700,190.9460176017726,14.643826719305455
151,1100,700,37.41252148322637,26.035130213615616,-85,-85,26.067010357935978,1350,700,197.04168558440915,14.643826719305455
175,1100,700,37.41252148322637,26.053745949214605,-85,-85,25.9816463993744,1350,700,188.49352684774024,14.643826719305455
200,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.077602459396946,1350,700,194.58919483037675,14.643826719305455
225,1100,700,37.41252148322637,25.906018829630398,-85,-85,26.011117049096303,1350,700,200.6848628130133,14.643826719305455
249,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.067010357935978,1350,700,192.13670407634436,14.643826719305455
274,1100,700,37.41252148322637,26.011117049096303,-85,-85,26.053745949214605,1350,700,198.2323720589809,14.643826719305455
298,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.011117049096303,1350,700,189.684213322312,14.643826719305455
323,1100,700,37.41252148322637,26.053745949214605,-85,-85,26.077602459396946,1350,700,195.7798813049485,14.643826719305455
347,1100,700,37.41252148322637,26.011117049096303,-85,-85,25.946643644493044,1350,700,187.2317225682796,14.643826719305455
372,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.074956048612798,1350,700,193.3273905509161,14.643826719305455
397,1100,700,37.41252148322637,25.946643644493044,-85,-85,26.035130213615616,1350,700,199.42305853355265,14.643826719305455
421,1100,700,37.41252148322637,26.074956048612798,-85,-85,26.035130213615616,1350,700,190.8748997968837,14.643826719305455
446,1100,700,37.41252148322637,26.035130213615616,-85,-85,26.067010357935978,1350,700,196.97056777952025,14.643826719305455
470,1100,700,37.41252148322637,26.053745949214605,-85,-85,25.9816463993744,1350,700,188.42240904285134,14.643826719305455
495,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.077602459396946,1350,700,194.51807702548786,14.643826719305455
520,1100,700,37.41252148322637,25.906018829630398,-85,-85,26.011117049096303,1350,700,200.6137450081244,14.643826719305455
544,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.067010357935978,1350,700,192.06558627145546,14.643826719305455
569,1100,700,37.41252148322637,26.011117049096303,-85,-85,26.053745949214605,1350,700,198.161254254092,14.643826719305455
593,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.011117049096303,1350,700,189.6130955174231,14.643826719305455
618,1100,700,37.41252148322637,26.053745949214605,-85,-85,26.077602459396946,1350,700,195.7087635000596,14.643826719305455
642,1100,700,37.41252148322637,26.011117049096303,-85,-85,25.946643644493044,1350,700,187.1606047633907,14.643826719305455
667,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.074956048612798,1350,700,193.2562727460272,14.643826719305455
692,1100,700,37.41252148322637,25.9816463993744,-85,-85,26.035130213615616,1350,700,199.35194072866375,14.643826719305455
716,1100,700,37.41252148322637,26.074956048612798,-85,-85,26.035130213615616,1350,700,190.8037819919948,14.643826719305455
741,1100,700,37.41252148322637,26.035130213615616,-85,-85,26.074956048612798,1350,700,196.89944997463135,14.643826719305455
765,1100,700,37.41252148322637,26.035130213615616,-85,-85,25.9816463993744,1350,700,188.35129123796244,14.643826719305455
790,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.077602459396946,1350,700,194.44695922059896,14.643826719305455
815,1100,700,37.41252148322637,25.906018829630398,-85,-85,26.011117049096303,1350,700,200.5426272032355,14.643826719305455
839,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.067010357935978,1350,700,191.99446846656656,14.643826719305455
864,1100,700,37.41252148322637,26.011117049096303,-85,-85,26.053745949214605,1350,700,198.0901364492031,14.643826719305455
888,1100,700,37.41252148322637,26.067010357935978,-85,-85,26.011117049096303,1350,700,189.5419777125342,14.643826719305455
913,1100,700,37.41252148322637,26.053745949214605,-85,-85,26.077602459396946,1350,700,195.6376456951707,14.643826719305455
937,1100,700,37.41252148322637,26.011117049096303,-85,-85,25.946643644493044,1350,700,187.0894869585018,14.643826719305455
962,1100,700,37.41252148322637,26.077602459396946,-85,-85,26.074956048612798,1350,700,193.1851549411383,14.643826719305455
987,1100,700,37.41252148322637,25.9816463993744,-85,-85,26.035130213615616,1350,700,199.28082292377485,14.643826719305455
