Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM,Radar Scan Pattern
4,1100,700,253.09571086368138,25.946643644493044,26.035130213615616,-85,-85,1350,700,188.02304578531422,13.242342169963866,circular
32,1100,700,253.09571086368138,26.053745949214605,25.9816463993744,-85,-85,1350,700,198.80862654430263,13.242342169963866,circular
59,1100,700,253.09571086368138,26.074956048612798,26.035130213615616,-85,-85,1350,700,196.35186513332718,13.242342169963866,circular
86,1100,700,253.09571086368138,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.89510372235173,13.242342169963866,circular
113,1100,700,253.09571086368138,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.4383423113763,13.242342169963866,circular
140,1100,700,253.09571086368138,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.98158090040084,13.242342169963866,circular
168,1100,700,253.09571086368138,26.035130213615616,25.946643644493044,-85,-85,1350,700,199.76716165938927,13.242342169963866,circular
195,1100,700,253.09571086368138,26.067010357935978,26.011117049096303,-85,-85,1350,700,197.31040024841383,13.242342169963866,circular
222,1100,700,253.09571086368138,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.85363883743838,13.242342169963866,circular
249,1100,700,253.09571086368138,26.067010357935978,26.077602459396946,-85,-85,1350,700,192.39687742646294,13.242342169963866,circular
276,1100,700,253.09571086368138,26.011117049096303,26.067010357935978,-85,-85,1350,700,189.9401160154875,13.242342169963866,circular
303,1100,700,253.09571086368138,25.946643644493044,26.035130213615616,-85,-85,1350,700,187.48335460451204,13.242342169963866,circular
331,1100,700,253.09571086368138,26.067010357935978,25.9816463993744,-85,-85,1350,700,198.26893536350047,13.242342169963866,circular
358,1100,700,253.09571086368138,26.077602459396946,26.053745949214605,-85,-85,1350,700,195.81217395252503,13.242342169963866,circular
385,1100,700,253.09571086368138,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.35541254154958,13.242342169963866,circular
412,1100,700,253.09571086368138,26.035130213615616,26.074956048612798,-85,-85,1350,700,190.89865113057414,13.242342169963866,circular
439,1100,700,253.09571086368138,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.4418897195987,13.242342169963866,circular
467,1100,700,253.09571086368138,26.053745949214605,25.946643644493044,-85,-85,1350,700,199.22747047858712,13.242342169963866,circular
494,1100,700,253.09571086368138,26.074956048612798,26.035130213615616,-85,-85,1350,700,196.77070906761168,13.242342169963866,circular
521,1100,700,253.09571086368138,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.31394765663623,13.242342169963866,circular
548,1100,700,253.09571086368138,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.85718624566078,13.242342169963866,circular
575,1100,700,253.09571086368138,26.011117049096303,26.067010357935978,-85,-85,1350,700,189.40042483468534,13.242342169963866,circular
603,1100,700,253.09571086368138,26.035130213615616,25.906018829630398,-85,-85,1350,700,200.18600559367377,13.242342169963866,circular
630,1100,700,253.09571086368138,26.067010357935978,26.011117049096303,-85,-85,1350,700,197.72924418269832,13.242342169963866,circular
657,1100,700,253.09571086368138,26.077602459396946,26.053745949214605,-85,-85,1350,700,195.27248277172288,13.242342169963866,circular
684,1100,700,253.09571086368138,26.067010357935978,26.077602459396946,-85,-85,1350,700,192.81572136074743,13.242342169963866,circular
711,1100,700,253.09571086368138,26.035130213615616,26.074956048612798,-85,-85,1350,700,190.358959949772,13.242342169963866,circular
738,1100,700,253.09571086368138,25.946643644493044,26.035130213615616,-85,-85,1350,700,187.90219853879654,13.242342169963866,circular
766,1100,700,253.09571086368138,26.053745949214605,25.9816463993744,-85,-85,1350,700,198.68777929778497,13.242342169963866,circular
793,1100,700,253.09571086368138,26.077602459396946,26.035130213615616,-85,-85,1350,700,196.23101788680952,13.242342169963866,circular
820,1100,700,253.09571086368138,26.074956048612798,26.074956048612798,-85,-85,1350,700,193.77425647583408,13.242342169963866,circular
847,1100,700,253.09571086368138,26.053745949214605,26.077602459396946,-85,-85,1350,700,191.31749506485863,13.242342169963866,circular
874,1100,700,253.09571086368138,25.9816463993744,26.053745949214605,-85,-85,1350,700,188.8607336538832,13.242342169963866,circular
902,1100,700,253.09571086368138,26.035130213615616,25.946643644493044,-85,-85,1350,700,199.64631441287162,13.242342169963866,circular
929,1100,700,253.09571086368138,26.074956048612798,26.011117049096303,-85,-85,1350,700,197.18955300189617,13.242342169963866,circular
956,1100,700,253.09571086368138,26.077602459396946,26.067010357935978,-85,-85,1350,700,194.73279159092073,13.242342169963866,circular
983,1100,700,253.09571086368138,26.053745949214605,26.077602459396946,-85,-85,1350,700,192.27603017994528,13.242342169963866,circular
