Tick,Aircraft X,Aircraft Y,Aircraft Heading,A1,A2,A3,A4,Radar X,Radar Y,Radar Azimuth,Radar RPM
24,1100,700,181.0991591397909,-85,26.067010357935978,26.077602459396946,-85,1350,700,191.45102261853188,12.772450207275147
52,1100,700,181.0991591397909,-85,26.011117049096303,26.074956048612798,-85,1350,700,189.0796284222359,12.772450207275147
80,1100,700,181.0991591397909,-85,25.946643644493044,26.035130213615616,-85,1350,700,186.70823422593995,12.772450207275147
109,1100,700,181.0991591397909,-85,26.067010357935978,25.9816463993744,-85,1350,700,197.10929023691912,12.772450207275147
137,1100,700,181.0991591397909,-85,26.077602459396946,26.053745949214605,-85,1350,700,194.73789604062316,12.772450207275147
165,1100,700,181.0991591397909,-85,26.067010357935978,26.074956048612798,-85,1350,700,192.3665018443272,12.772450207275147
193,1100,700,181.0991591397909,-85,26.035130213615616,26.074956048612798,-85,1350,700,189.99510764803122,12.772450207275147
221,1100,700,181.0991591397909,-85,25.9816463993744,26.053745949214605,-85,1350,700,187.62371345173526,12.772450207275147
250,1100,700,181.0991591397909,-85,26.053745949214605,25.9816463993744,-85,1350,700,198.02476946271443,12.772450207275147
278,1100,700,181.0991591397909,-85,26.074956048612798,26.035130213615616,-85,1350,700,195.65337526641846,12.772450207275147
306,1100,700,181.0991591397909,-85,26.074956048612798,26.067010357935978,-85,1350,700,193.2819810701225,12.772450207275147
334,1100,700,181.0991591397909,-85,26.053745949214605,26.077602459396946,-85,1350,700,190.91058687382653,12.772450207275147
362,1100,700,181.0991591397909,-85,26.011117049096303,26.067010357935978,-85,1350,700,188.53919267753056,12.772450207275147
391,1100,700,181.0991591397909,-85,26.035130213615616,25.946643644493044,-85,1350,700,198.94024868850974,12.772450207275147
419,1100,700,181.0991591397909,-85,26.067010357935978,26.011117049096303,-85,1350,700,196.56885449221377,12.772450207275147
447,1100,700,181.0991591397909,-85,26.077602459396946,26.053745949214605,-85,1350,700,194.1974602959178,12.772450207275147
475,1100,700,181.0991591397909,-85,26.067010357935978,26.077602459396946,-85,1350,700,191.82606609962184,12.772450207275147
503,1100,700,181.0991591397909,-85,26.035130213615616,26.074956048612798,-85,1350,700,189.45467190332587,12.772450207275147
531,1100,700,181.0991591397909,-85,25.946643644493044,26.053745949214605,-85,1350,700,187.0832777070299,12.772450207275147
560,1100,700,181.0991591397909,-85,26.053745949214605,25.9816463993744,-85,1350,700,197.48433371800908,12.772450207275147
588,1100,700,181.0991591397909,-85,26.077602459396946,26.035130213615616,-85,1350,700,195.11293952171312,12.772450207275147
616,1100,700,181.0991591397909,-85,26.074956048612798,26.074956048612798,-85,1350,700,192.74154532541715,12.772450207275147
644,1100,700,181.0991591397909,-85,26.035130213615616,26.077602459396946,-85,1350,700,190.37015112912118,12.772450207275147
672,1100,700,181.0991591397909,-85,25.9816463993744,26.053745949214605,-85,1350,700,187.99875693282522,12.772450207275147
701,1100,700,181.0991591397909,-85,26.053745949214605,25.946643644493044,-85,1350,700,198.3998129438044,12.772450207275147
729,1100,700,181.0991591397909,-85,26.074956048612798,26.035130213615616,-85,1350,700,196.02841874750843,12.772450207275147
757,1100,700,181.0991591397909,-85,26.077602459396946,26.067010357935978,-85,1350,700,193.65702455121246,12.772450207275147
785,1100,700,181.0991591397909,-85,26.053745949214605,26.077602459396946,-85,1350,700,191.2856303549165,12.772450207275147
813,1100,700,181.0991591397909,-85,26.011117049096303,26.067010357935978,-85,1350,700,188.91423615862053,12.772450207275147
841,1100,700,181.0991591397909,-85,25.946643644493044,26.035130213615616,-85,1350,700,186.54284196232456,12.772450207275147
870,1100,700,181.0991591397909,-85,26.067010357935978,26.011117049096303,-85,1350,700,196.94389797330373,12.772450207275147
898,1100,700,181.0991591397909,-85,26.077602459396946,26.053745949214605,-85,1350,700,194.57250377700777,12.772450207275147
926,1100,700,181.0991591397909,-85,26.067010357935978,26.074956048612798,-85,1350,700,192.2011095807118,12.772450207275147
954,1100,700,181.0991591397909,-85,26.035130213615616,26.074956048612798,-85,1350,700,189.82971538441583,12.772450207275147
982,1100,700,181.0991591397909,-85,25.9816463993744,26.053745949214605,-85,1350,700,187.45832118811987,12.772450207275147
